Id,SalePrice,,,,,
 822 ," $177,395 ",,,,,
 823 ," $100,224 ",,,,,
 824 ," $109,066 ",,,,,
 825 ," $148,071 ",,,,,
 826 ," $131,294 ",,,,,
 827 ," $328,180 ",,,,,
 828 ," $278,847 ",,,,,
 829 ," $373,925 ",,,,,
 830 ," $405,284 ",,,,,
 831 ," $340,852 ",,,,,
 832 ," $390,784 ",,,,,
 833 ," $396,951 ",,,,,
 834 ," $382,161 ",,,,,
 835 ," $406,600 ",,,,,
 836 ," $297,547 ",,,,,
 837 ," $299,507 ",,,,,
 838 ," $310,675 ",,,,,
 839 ," $379,148 ",,,,,
 840 ," $316,204 ",,,,,
 841 ," $282,750 ",,,,,
 842 ," $233,902 ",,,,,
 843 ," $260,623 ",,,,,
 844 ," $252,242 ",,,,,
 845 ," $185,700 ",,,,,
 846 ," $186,040 ",,,,,
 847 ," $184,152 ",,,,,
 848 ," $249,563 ",,,,,
 849 ," $273,887 ",,,,,
 850 ," $230,755 ",,,,,
 851 ," $189,137 ",,,,,
 852 ," $172,975 ",,,,,
 853 ," $176,701 ",,,,,
 854 ," $171,978 ",,,,,
 855 ," $172,740 ",,,,,
 856 ," $183,441 ",,,,,
 857 ," $179,578 ",,,,,
 858 ," $173,746 ",,,,,
 859 ," $173,476 ",,,,,
 860 ," $182,391 ",,,,,
 861 ," $256,345 ",,,,,
 862 ," $171,892 ",,,,,
 863 ," $175,380 ",,,,,
 864 ," $163,250 ",,,,,
 865 ," $211,004 ",,,,,
 866 ," $167,483 ",,,,,
 867 ," $212,619 ",,,,,
 868 ," $225,743 ",,,,,
 869 ," $186,541 ",,,,,
 870 ," $176,931 ",,,,,
 871 ," $323,591 ",,,,,
 872 ," $416,205 ",,,,,
 873 ," $300,409 ",,,,,
 874 ," $251,287 ",,,,,
 875 ," $261,565 ",,,,,
 876 ," $305,718 ",,,,,
 877 ," $199,859 ",,,,,
 878 ," $279,644 ",,,,,
 879 ," $233,574 ",,,,,
 880 ," $385,576 ",,,,,
 881 ," $222,855 ",,,,,
 882 ," $231,715 ",,,,,
 883 ," $221,268 ",,,,,
 884 ," $231,438 ",,,,,
 885 ," $247,472 ",,,,,
 886 ," $234,475 ",,,,,
 887 ," $199,109 ",,,,,
 888 ," $237,263 ",,,,,
 889 ," $144,671 ",,,,,
 890 ," $283,718 ",,,,,
 891 ," $264,570 ",,,,,
 892 ," $257,015 ",,,,,
 893 ," $218,372 ",,,,,
 894 ," $124,109 ",,,,,
 895 ," $152,432 ",,,,,
 896 ," $149,303 ",,,,,
 897 ," $199,210 ",,,,,
 898 ," $199,358 ",,,,,
 899 ," $130,423 ",,,,,
 900 ," $119,253 ",,,,,
 901 ," $137,760 ",,,,,
 902 ," $252,937 ",,,,,
 903 ," $143,308 ",,,,,
 904 ," $151,644 ",,,,,
 905 ," $220,005 ",,,,,
 906 ," $196,801 ",,,,,
 907 ," $225,068 ",,,,,
 908 ," $201,564 ",,,,,
 909 ," $232,212 ",,,,,
 910 ," $169,154 ",,,,,
 911 ," $170,357 ",,,,,
 912 ," $186,738 ",,,,,
 913 ," $262,945 ",,,,,
 914 ," $304,498 ",,,,,
 915 ," $228,969 ",,,,,
 916 ," $270,697 ",,,,,
 917 ," $328,962 ",,,,,
 918 ," $143,483 ",,,,,
 919 ," $205,355 ",,,,,
 920 ," $145,780 ",,,,,
 921 ," $161,781 ",,,,,
 922 ," $185,028 ",,,,,
 923 ," $213,126 ",,,,,
 924 ," $228,347 ",,,,,
 925 ," $153,796 ",,,,,
 926 ," $143,666 ",,,,,
 927 ," $133,178 ",,,,,
 928 ," $106,873 ",,,,,
 929 ," $127,402 ",,,,,
 930 ," $140,253 ",,,,,
 931 ," $136,834 ",,,,,
 932 ," $113,176 ",,,,,
 933 ," $164,403 ",,,,,
 934 ," $146,888 ",,,,,
 935 ," $197,471 ",,,,,
 936 ," $147,345 ",,,,,
 937 ," $207,596 ",,,,,
 938 ," $125,115 ",,,,,
 939 ," $66,013 ",,,,,
 940 ," $64,888 ",,,,,
 941 ," $117,069 ",,,,,
 942 ," $136,806 ",,,,,
 943 ," $129,222 ",,,,,
 944 ," $150,302 ",,,,,
 945 ," $157,694 ",,,,,
 946 ," $138,807 ",,,,,
 947 ," $130,366 ",,,,,
 948 ," $135,774 ",,,,,
 949 ," $132,649 ",,,,,
 950 ," $180,904 ",,,,,
 951 ," $124,710 ",,,,,
 952 ," $158,334 ",,,,,
 953 ," $140,047 ",,,,,
 954 ," $134,184 ",,,,,
 955 ," $133,938 ",,,,,
 956 ," $132,056 ",,,,,
 957 ," $130,076 ",,,,,
 958 ," $123,359 ",,,,,
 959 ," $130,800 ",,,,,
 960 ," $130,060 ",,,,,
 961 ," $155,676 ",,,,,
 962 ," $124,651 ",,,,,
 963 ," $124,637 ",,,,,
 964 ," $156,335 ",,,,,
 965 ," $152,110 ",,,,,
 966 ," $125,924 ",,,,,
 967 ," $132,880 ",,,,,
 968 ," $174,975 ",,,,,
 969 ," $110,850 ",,,,,
 970 ," $134,975 ",,,,,
 971 ," $122,237 ",,,,,
 972 ," $138,563 ",,,,,
 973 ," $143,296 ",,,,,
 974 ," $142,509 ",,,,,
 975 ," $149,721 ",,,,,
 976 ," $107,484 ",,,,,
 977 ," $107,969 ",,,,,
 978 ," $122,499 ",,,,,
 979 ," $117,233 ",,,,,
 980 ," $126,310 ",,,,,
 981 ," $111,959 ",,,,,
 982 ," $110,678 ",,,,,
 983 ," $118,789 ",,,,,
 984 ," $125,195 ",,,,,
 985 ," $92,843 ",,,,,
 986 ," $125,749 ",,,,,
 987 ," $252,486 ",,,,,
 988 ," $142,883 ",,,,,
 989 ," $116,680 ",,,,,
 990 ," $151,850 ",,,,,
 991 ," $125,417 ",,,,,
 992 ," $225,858 ",,,,,
 993 ," $95,258 ",,,,,
 994 ," $125,008 ",,,,,
 995 ," $105,785 ",,,,,
 996 ," $138,337 ",,,,,
 997 ," $121,841 ",,,,,
 998 ," $114,015 ",,,,,
 999 ," $112,686 ",,,,,
" 1,000 "," $132,842 ",,,,,
" 1,001 "," $118,355 ",,,,,
" 1,002 "," $137,083 ",,,,,
" 1,003 "," $117,975 ",,,,,
" 1,004 "," $175,487 ",,,,,
" 1,005 "," $131,541 ",,,,,
" 1,006 "," $120,006 ",,,,,
" 1,007 "," $150,892 ",,,,,
" 1,008 "," $99,629 ",,,,,
" 1,009 "," $98,776 ",,,,,
" 1,010 "," $174,913 ",,,,,
" 1,011 "," $209,363 ",,,,,
" 1,012 "," $169,420 ",,,,,
" 1,013 "," $120,263 ",,,,,
" 1,014 "," $109,705 ",,,,,
" 1,015 "," $221,499 ",,,,,
" 1,016 "," $113,254 ",,,,,
" 1,017 "," $134,577 ",,,,,
" 1,018 "," $156,036 ",,,,,
" 1,019 "," $126,485 ",,,,,
" 1,020 "," $135,864 ",,,,,
" 1,021 "," $127,101 ",,,,,
" 1,022 "," $133,186 ",,,,,
" 1,023 "," $114,094 ",,,,,
" 1,024 "," $122,404 ",,,,,
" 1,025 "," $125,446 ",,,,,
" 1,026 "," $154,462 ",,,,,
" 1,027 "," $167,712 ",,,,,
" 1,028 "," $151,459 ",,,,,
" 1,029 "," $156,568 ",,,,,
" 1,030 "," $153,676 ",,,,,
" 1,031 "," $94,110 ",,,,,
" 1,032 "," $182,646 ",,,,,
" 1,033 "," $144,195 ",,,,,
" 1,034 "," $163,574 ",,,,,
" 1,035 "," $109,707 ",,,,,
" 1,036 "," $220,224 ",,,,,
" 1,037 "," $154,132 ",,,,,
" 1,038 "," $118,104 ",,,,,
" 1,039 "," $90,878 ",,,,,
" 1,040 "," $130,582 ",,,,,
" 1,041 "," $135,253 ",,,,,
" 1,042 "," $142,057 ",,,,,
" 1,043 "," $109,414 ",,,,,
" 1,044 "," $196,498 ",,,,,
" 1,045 "," $215,419 ",,,,,
" 1,046 "," $260,705 ",,,,,
" 1,047 "," $297,760 ",,,,,
" 1,048 "," $256,990 ",,,,,
" 1,049 "," $221,962 ",,,,,
" 1,050 "," $247,674 ",,,,,
" 1,051 "," $186,316 ",,,,,
" 1,052 "," $214,326 ",,,,,
" 1,053 "," $219,733 ",,,,,
" 1,054 "," $244,373 ",,,,,
" 1,055 "," $144,451 ",,,,,
" 1,056 "," $163,226 ",,,,,
" 1,057 "," $132,930 ",,,,,
" 1,058 "," $140,415 ",,,,,
" 1,059 "," $222,827 ",,,,,
" 1,060 "," $206,630 ",,,,,
" 1,061 "," $192,452 ",,,,,
" 1,062 "," $223,992 ",,,,,
" 1,063 "," $139,241 ",,,,,
" 1,064 "," $140,256 ",,,,,
" 1,065 "," $147,402 ",,,,,
" 1,066 "," $139,422 ",,,,,
" 1,067 "," $117,505 ",,,,,
" 1,068 "," $126,311 ",,,,,
" 1,069 "," $132,033 ",,,,,
" 1,070 "," $104,235 ",,,,,
" 1,071 "," $247,378 ",,,,,
" 1,072 "," $231,602 ",,,,,
" 1,073 "," $197,419 ",,,,,
" 1,074 "," $236,683 ",,,,,
" 1,075 "," $299,005 ",,,,,
" 1,076 "," $229,711 ",,,,,
" 1,077 "," $227,596 ",,,,,
" 1,078 "," $176,522 ",,,,,
" 1,079 "," $184,592 ",,,,,
" 1,080 "," $173,865 ",,,,,
" 1,081 "," $173,869 ",,,,,
" 1,082 "," $152,568 ",,,,,
" 1,083 "," $131,510 ",,,,,
" 1,084 "," $130,940 ",,,,,
" 1,085 "," $131,710 ",,,,,
" 1,086 "," $140,000 ",,,,,
" 1,087 "," $136,722 ",,,,,
" 1,088 "," $146,789 ",,,,,
" 1,089 "," $150,603 ",,,,,
" 1,090 "," $558,852 ",,,,,
" 1,091 "," $143,171 ",,,,,
" 1,092 "," $124,175 ",,,,,
" 1,093 "," $90,776 ",,,,,
" 1,094 "," $126,075 ",,,,,
" 1,095 "," $117,831 ",,,,,
" 1,096 "," $97,649 ",,,,,
" 1,097 "," $117,845 ",,,,,
" 1,098 "," $141,596 ",,,,,
" 1,099 "," $135,321 ",,,,,
" 1,100 "," $126,948 ",,,,,
" 1,101 "," $141,063 ",,,,,
" 1,102 "," $134,443 ",,,,,
" 1,103 "," $144,059 ",,,,,
" 1,104 "," $168,838 ",,,,,
" 1,105 "," $128,779 ",,,,,
" 1,106 "," $150,254 ",,,,,
" 1,107 "," $135,916 ",,,,,
" 1,108 "," $186,135 ",,,,,
" 1,109 "," $182,011 ",,,,,
" 1,110 "," $125,129 ",,,,,
" 1,111 "," $165,328 ",,,,,
" 1,112 "," $196,119 ",,,,,
" 1,113 "," $239,396 ",,,,,
" 1,114 "," $301,582 ",,,,,
" 1,115 "," $129,103 ",,,,,
" 1,116 "," $133,746 ",,,,,
" 1,117 "," $157,405 ",,,,,
" 1,118 "," $106,362 ",,,,,
" 1,119 "," $83,549 ",,,,,
" 1,120 "," $133,871 ",,,,,
" 1,121 "," $130,141 ",,,,,
" 1,122 "," $121,523 ",,,,,
" 1,123 "," $278,632 ",,,,,
" 1,124 "," $169,363 ",,,,,
" 1,125 "," $168,303 ",,,,,
" 1,126 "," $203,809 ",,,,,
" 1,127 "," $199,924 ",,,,,
" 1,128 "," $151,450 ",,,,,
" 1,129 "," $147,500 ",,,,,
" 1,130 "," $213,671 ",,,,,
" 1,131 "," $210,146 ",,,,,
" 1,132 "," $230,215 ",,,,,
" 1,133 "," $242,834 ",,,,,
" 1,134 "," $176,303 ",,,,,
" 1,135 "," $216,932 ",,,,,
" 1,136 "," $328,179 ",,,,,
" 1,137 "," $188,587 ",,,,,
" 1,138 "," $253,674 ",,,,,
" 1,139 "," $313,190 ",,,,,
" 1,140 "," $149,264 ",,,,,
" 1,141 "," $132,911 ",,,,,
" 1,142 "," $86,073 ",,,,,
" 1,143 "," $95,435 ",,,,,
" 1,144 "," $90,566 ",,,,,
" 1,145 "," $82,998 ",,,,,
" 1,146 "," $141,551 ",,,,,
" 1,147 "," $178,412 ",,,,,
" 1,148 "," $194,890 ",,,,,
" 1,149 "," $150,064 ",,,,,
" 1,150 "," $118,921 ",,,,,
" 1,151 "," $156,888 ",,,,,
" 1,152 "," $153,244 ",,,,,
" 1,153 "," $128,771 ",,,,,
" 1,154 "," $126,431 ",,,,,
" 1,155 "," $151,908 ",,,,,
" 1,156 "," $143,930 ",,,,,
" 1,157 "," $165,616 ",,,,,
" 1,158 "," $178,317 ",,,,,
" 1,159 "," $219,635 ",,,,,
" 1,160 "," $184,151 ",,,,,
" 1,161 "," $187,739 ",,,,,
" 1,162 "," $191,967 ",,,,,
" 1,163 "," $241,361 ",,,,,
" 1,164 "," $269,628 ",,,,,
" 1,165 "," $307,811 ",,,,,
" 1,166 "," $162,936 ",,,,,
" 1,167 "," $196,958 ",,,,,
" 1,168 "," $446,939 ",,,,,
" 1,169 "," $517,743 ",,,,,
" 1,170 "," $353,743 ",,,,,
" 1,171 "," $418,563 ",,,,,
" 1,172 "," $432,611 ",,,,,
" 1,173 "," $308,102 ",,,,,
" 1,174 "," $390,020 ",,,,,
" 1,175 "," $151,512 ",,,,,
" 1,176 "," $196,178 ",,,,,
" 1,177 "," $168,109 ",,,,,
" 1,178 "," $247,678 ",,,,,
" 1,179 "," $185,678 ",,,,,
" 1,180 "," $153,831 ",,,,,
" 1,181 "," $103,201 ",,,,,
" 1,182 "," $191,901 ",,,,,
" 1,183 "," $113,915 ",,,,,
" 1,184 "," $133,281 ",,,,,
" 1,185 "," $100,778 ",,,,,
" 1,186 "," $94,911 ",,,,,
" 1,187 "," $99,515 ",,,,,
" 1,188 "," $143,464 ",,,,,
" 1,189 "," $139,393 ",,,,,
" 1,190 "," $150,317 ",,,,,
" 1,191 "," $150,016 ",,,,,
" 1,192 "," $427,072 ",,,,,
" 1,193 "," $263,869 ",,,,,
" 1,194 "," $247,560 ",,,,,
" 1,195 "," $370,585 ",,,,,
" 1,196 "," $342,710 ",,,,,
" 1,197 "," $347,716 ",,,,,
" 1,198 "," $290,527 ",,,,,
" 1,199 "," $310,493 ",,,,,
" 1,200 "," $341,488 ",,,,,
" 1,201 "," $347,322 ",,,,,
" 1,202 "," $354,844 ",,,,,
" 1,203 "," $283,204 ",,,,,
" 1,204 "," $275,011 ",,,,,
" 1,205 "," $303,850 ",,,,,
" 1,206 "," $284,467 ",,,,,
" 1,207 "," $170,275 ",,,,,
" 1,208 "," $176,385 ",,,,,
" 1,209 "," $174,143 ",,,,,
" 1,210 "," $283,320 ",,,,,
" 1,211 "," $176,157 ",,,,,
" 1,212 "," $178,486 ",,,,,
" 1,213 "," $192,543 ",,,,,
" 1,214 "," $197,616 ",,,,,
" 1,215 "," $167,397 ",,,,,
" 1,216 "," $183,598 ",,,,,
" 1,217 "," $210,307 ",,,,,
" 1,218 "," $258,306 ",,,,,
" 1,219 "," $275,503 ",,,,,
" 1,220 "," $279,447 ",,,,,
" 1,221 "," $434,243 ",,,,,
" 1,222 "," $305,109 ",,,,,
" 1,223 "," $521,347 ",,,,,
" 1,224 "," $294,217 ",,,,,
" 1,225 "," $317,458 ",,,,,
" 1,226 "," $267,708 ",,,,,
" 1,227 "," $336,148 ",,,,,
" 1,228 "," $234,502 ",,,,,
" 1,229 "," $232,351 ",,,,,
" 1,230 "," $425,431 ",,,,,
" 1,231 "," $190,478 ",,,,,
" 1,232 "," $133,822 ",,,,,
" 1,233 "," $193,182 ",,,,,
" 1,234 "," $128,715 ",,,,,
" 1,235 "," $195,106 ",,,,,
" 1,236 "," $186,683 ",,,,,
" 1,237 "," $195,932 ",,,,,
" 1,238 "," $204,048 ",,,,,
" 1,239 "," $178,311 ",,,,,
" 1,240 "," $167,830 ",,,,,
" 1,241 "," $159,291 ",,,,,
" 1,242 "," $119,317 ",,,,,
" 1,243 "," $144,052 ",,,,,
" 1,244 "," $144,547 ",,,,,
" 1,245 "," $129,319 ",,,,,
" 1,246 "," $118,863 ",,,,,
" 1,247 "," $123,562 ",,,,,
" 1,248 "," $139,137 ",,,,,
" 1,249 "," $116,807 ",,,,,
" 1,250 "," $129,732 ",,,,,
" 1,251 "," $251,820 ",,,,,
" 1,252 "," $363,028 ",,,,,
" 1,253 "," $175,883 ",,,,,
" 1,254 "," $149,648 ",,,,,
" 1,255 "," $174,974 ",,,,,
" 1,256 "," $160,693 ",,,,,
" 1,257 "," $184,270 ",,,,,
" 1,258 "," $245,427 ",,,,,
" 1,259 "," $157,993 ",,,,,
" 1,260 "," $165,542 ",,,,,
" 1,261 "," $143,685 ",,,,,
" 1,262 "," $152,689 ",,,,,
" 1,263 "," $145,660 ",,,,,
" 1,264 "," $127,980 ",,,,,
" 1,265 "," $136,296 ",,,,,
" 1,266 "," $144,973 ",,,,,
" 1,267 "," $178,291 ",,,,,
" 1,268 "," $161,155 ",,,,,
" 1,269 "," $141,698 ",,,,,
" 1,270 "," $142,066 ",,,,,
" 1,271 "," $120,939 ",,,,,
" 1,272 "," $120,264 ",,,,,
" 1,273 "," $160,706 ",,,,,
" 1,274 "," $149,261 ",,,,,
" 1,275 "," $133,448 ",,,,,
" 1,276 "," $141,132 ",,,,,
" 1,277 "," $125,054 ",,,,,
" 1,278 "," $132,311 ",,,,,
" 1,279 "," $158,266 ",,,,,
" 1,280 "," $138,828 ",,,,,
" 1,281 "," $148,899 ",,,,,
" 1,282 "," $153,871 ",,,,,
" 1,283 "," $152,507 ",,,,,
" 1,284 "," $151,716 ",,,,,
" 1,285 "," $137,590 ",,,,,
" 1,286 "," $139,694 ",,,,,
" 1,287 "," $154,230 ",,,,,
" 1,288 "," $124,913 ",,,,,
" 1,289 "," $132,604 ",,,,,
" 1,290 "," $135,658 ",,,,,
" 1,291 "," $133,255 ",,,,,
" 1,292 "," $222,224 ",,,,,
" 1,293 "," $147,581 ",,,,,
" 1,294 "," $183,087 ",,,,,
" 1,295 "," $128,686 ",,,,,
" 1,296 "," $93,062 ",,,,,
" 1,297 "," $72,188 ",,,,,
" 1,298 "," $86,171 ",,,,,
" 1,299 "," $148,499 ",,,,,
" 1,300 "," $128,142 ",,,,,
" 1,301 "," $148,786 ",,,,,
" 1,302 "," $149,655 ",,,,,
" 1,303 "," $208,500 ",,,,,
" 1,304 "," $167,378 ",,,,,
" 1,305 "," $257,147 ",,,,,
" 1,306 "," $135,405 ",,,,,
" 1,307 "," $91,610 ",,,,,
" 1,308 "," $129,155 ",,,,,
" 1,309 "," $135,329 ",,,,,
" 1,310 "," $153,083 ",,,,,
" 1,311 "," $119,811 ",,,,,
" 1,312 "," $127,161 ",,,,,
" 1,313 "," $146,997 ",,,,,
" 1,314 "," $137,941 ",,,,,
" 1,315 "," $134,624 ",,,,,
" 1,316 "," $138,483 ",,,,,
" 1,317 "," $143,871 ",,,,,
" 1,318 "," $126,541 ",,,,,
" 1,319 "," $121,506 ",,,,,
" 1,320 "," $111,333 ",,,,,
" 1,321 "," $108,321 ",,,,,
" 1,322 "," $98,821 ",,,,,
" 1,323 "," $104,718 ",,,,,
" 1,324 "," $131,982 ",,,,,
" 1,325 "," $133,153 ",,,,,
" 1,326 "," $79,055 ",,,,,
" 1,327 "," $122,296 ",,,,,
" 1,328 "," $81,423 ",,,,,
" 1,329 "," $216,639 ",,,,,
" 1,330 "," $104,230 ",,,,,
" 1,331 "," $123,101 ",,,,,
" 1,332 "," $87,032 ",,,,,
" 1,333 "," $177,626 ",,,,,
" 1,334 "," $98,087 ",,,,,
" 1,335 "," $117,190 ",,,,,
" 1,336 "," $109,854 ",,,,,
" 1,337 "," $187,336 ",,,,,
" 1,338 "," $117,842 ",,,,,
" 1,339 "," $121,560 ",,,,,
" 1,340 "," $88,111 ",,,,,
" 1,341 "," $115,663 ",,,,,
" 1,342 "," $136,119 ",,,,,
" 1,343 "," $161,009 ",,,,,
" 1,344 "," $141,835 ",,,,,
" 1,345 "," $99,491 ",,,,,
" 1,346 "," $100,357 ",,,,,
" 1,347 "," $153,169 ",,,,,
" 1,348 "," $148,397 ",,,,,
" 1,349 "," $136,282 ",,,,,
" 1,350 "," $136,417 ",,,,,
" 1,351 "," $157,812 ",,,,,
" 1,352 "," $145,314 ",,,,,
" 1,353 "," $152,684 ",,,,,
" 1,354 "," $158,351 ",,,,,
" 1,355 "," $105,260 ",,,,,
" 1,356 "," $245,534 ",,,,,
" 1,357 "," $135,345 ",,,,,
" 1,358 "," $135,559 ",,,,,
" 1,359 "," $172,483 ",,,,,
" 1,360 "," $141,351 ",,,,,
" 1,361 "," $109,061 ",,,,,
" 1,362 "," $188,045 ",,,,,
" 1,363 "," $216,153 ",,,,,
" 1,364 "," $172,214 ",,,,,
" 1,365 "," $143,689 ",,,,,
" 1,366 "," $129,729 ",,,,,
" 1,367 "," $148,018 ",,,,,
" 1,368 "," $212,462 ",,,,,
" 1,369 "," $179,310 ",,,,,
" 1,370 "," $234,587 ",,,,,
" 1,371 "," $188,003 ",,,,,
" 1,372 "," $235,468 ",,,,,
" 1,373 "," $288,127 ",,,,,
" 1,374 "," $211,494 ",,,,,
" 1,375 "," $220,529 ",,,,,
" 1,376 "," $193,749 ",,,,,
" 1,377 "," $165,442 ",,,,,
" 1,378 "," $139,827 ",,,,,
" 1,379 "," $180,541 ",,,,,
" 1,380 "," $192,373 ",,,,,
" 1,381 "," $204,481 ",,,,,
" 1,382 "," $217,810 ",,,,,
" 1,383 "," $143,634 ",,,,,
" 1,384 "," $161,259 ",,,,,
" 1,385 "," $122,356 ",,,,,
" 1,386 "," $211,139 ",,,,,
" 1,387 "," $201,710 ",,,,,
" 1,388 "," $222,659 ",,,,,
" 1,389 "," $211,734 ",,,,,
" 1,390 "," $274,748 ",,,,,
" 1,391 "," $222,717 ",,,,,
" 1,392 "," $226,732 ",,,,,
" 1,393 "," $232,261 ",,,,,
" 1,394 "," $140,046 ",,,,,
" 1,395 "," $192,182 ",,,,,
" 1,396 "," $205,400 ",,,,,
" 1,397 "," $186,458 ",,,,,
" 1,398 "," $193,939 ",,,,,
" 1,399 "," $131,642 ",,,,,
" 1,400 "," $129,570 ",,,,,
" 1,401 "," $140,273 ",,,,,
" 1,402 "," $192,031 ",,,,,
" 1,403 "," $125,681 ",,,,,
" 1,404 "," $261,408 ",,,,,
" 1,405 "," $144,029 ",,,,,
" 1,406 "," $152,201 ",,,,,
" 1,407 "," $92,284 ",,,,,
" 1,408 "," $119,162 ",,,,,
" 1,409 "," $121,188 ",,,,,
" 1,410 "," $151,507 ",,,,,
" 1,411 "," $113,599 ",,,,,
" 1,412 "," $64,586 ",,,,,
" 1,413 "," $114,152 ",,,,,
" 1,414 "," $141,053 ",,,,,
" 1,415 "," $124,932 ",,,,,
" 1,416 "," $154,956 ",,,,,
" 1,417 "," $137,518 ",,,,,
" 1,418 "," $167,607 ",,,,,
" 1,419 "," $145,627 ",,,,,
" 1,420 "," $109,581 ",,,,,
" 1,421 "," $153,474 ",,,,,
" 1,422 "," $154,041 ",,,,,
" 1,423 "," $170,933 ",,,,,
" 1,424 "," $179,321 ",,,,,
" 1,425 "," $182,062 ",,,,,
" 1,426 "," $174,471 ",,,,,
" 1,427 "," $105,538 ",,,,,
" 1,428 "," $130,974 ",,,,,
" 1,429 "," $59,198 ",,,,,
" 1,430 "," $82,455 ",,,,,
" 1,431 "," $142,160 ",,,,,
" 1,432 "," $65,631 ",,,,,
" 1,433 "," $115,158 ",,,,,
" 1,434 "," $72,751 ",,,,,
" 1,435 "," $335,748 ",,,,,
" 1,436 "," $301,670 ",,,,,
" 1,437 "," $206,598 ",,,,,
" 1,438 "," $153,610 ",,,,,
" 1,439 "," $233,604 ",,,,,
" 1,440 "," $158,393 ",,,,,
" 1,441 "," $193,176 ",,,,,
" 1,442 "," $182,184 ",,,,,
" 1,443 "," $347,048 ",,,,,
" 1,444 "," $345,997 ",,,,,
" 1,445 "," $123,669 ",,,,,
" 1,446 "," $205,532 ",,,,,
" 1,447 "," $118,528 ",,,,,
" 1,448 "," $126,662 ",,,,,
" 1,449 "," $140,212 ",,,,,
" 1,450 "," $86,973 ",,,,,
" 1,451 "," $86,340 ",,,,,
" 1,452 "," $154,044 ",,,,,
" 1,453 "," $86,627 ",,,,,
" 1,454 "," $85,062 ",,,,,
" 1,455 "," $87,759 ",,,,,
" 1,456 "," $83,933 ",,,,,
" 1,457 "," $158,759 ",,,,,
" 1,458 "," $115,160 ",,,,,
" 1,459 "," $226,586 ",,,,,
,,,,,,
